match_id,champion_id,champion_name,team_id,position,win,kills,deaths,assists
NA1_5506494706,777,Yone,200,TOP,True,12,3,5
NA1_5506494706,121,Khazix,200,JUNGLE,True,14,4,8
NA1_5506494706,711,Vex,200,MIDDLE,True,8,7,9
NA1_5506494706,21,MissFortune,200,BOTTOM,True,6,4,4
NA1_5506494706,12,Alistar,200,UTILITY,True,1,2,21
NA1_5487896110,904,Zaahen,100,TOP,True,4,8,2
NA1_5487896110,64,LeeSin,100,JUNGLE,True,13,4,13
NA1_5487896110,38,Kassadin,100,MIDDLE,True,10,3,9
NA1_5487896110,523,Aphelios,100,BOTTOM,True,10,3,9
NA1_5487896110,40,Janna,100,UTILITY,True,1,3,18
NA1_5487896110,420,Illaoi,200,TOP,False,6,3,3
NA1_5487896110,107,Rengar,200,JUNGLE,False,5,7,5
NA1_5487896110,18,Tristana,200,MIDDLE,False,6,8,3
NA1_5487896110,147,Seraphine,200,BOTTOM,False,3,9,3
NA1_5487896110,223,TahmKench,200,UTILITY,False,1,11,7
NA1_5493486822,19,Warwick,100,TOP,False,2,8,2
NA1_5493486822,904,Zaahen,100,JUNGLE,False,1,4,6
NA1_5493486822,887,Gwen,100,MIDDLE,False,3,7,1
NA1_5493486822,119,Draven,100,BOTTOM,False,7,8,0
NA1_5493486822,267,Nami,100,UTILITY,False,0,5,8
NA1_5493486822,9,FiddleSticks,200,TOP,True,8,3,6
NA1_5493486822,64,LeeSin,200,JUNGLE,True,5,0,12
NA1_5493486822,23,Tryndamere,200,MIDDLE,True,9,4,2
NA1_5493486822,15,Sivir,200,BOTTOM,True,7,3,4
NA1_5493486822,37,Sona,200,UTILITY,True,3,3,13
NA1_5481450096,86,Garen,100,TOP,False,12,8,4
NA1_5481450096,126,Jayce,100,JUNGLE,False,6,11,15
NA1_5481450096,910,Hwei,100,MIDDLE,False,6,8,11
NA1_5481450096,523,Aphelios,100,BOTTOM,False,10,10,6
NA1_5481450096,12,Alistar,100,UTILITY,False,3,7,20
NA1_5481450096,114,Fiora,200,TOP,True,9,9,6
NA1_5481450096,72,Skarner,200,JUNGLE,True,7,3,18
NA1_5481450096,43,Karma,200,MIDDLE,True,7,8,15
NA1_5481450096,50,Swain,200,BOTTOM,True,8,9,12
NA1_5481450096,235,Senna,200,UTILITY,True,13,8,13
NA1_5487914111,41,Gangplank,100,TOP,False,1,6,0
NA1_5487914111,126,Jayce,100,JUNGLE,False,5,4,4
NA1_5487914111,43,Karma,100,MIDDLE,False,3,9,7
NA1_5487914111,804,Yunara,100,BOTTOM,False,5,4,4
NA1_5487914111,117,Lulu,100,UTILITY,False,0,5,8
NA1_5487914111,266,Aatrox,200,TOP,True,4,4,4
NA1_5487914111,254,Vi,200,JUNGLE,True,5,4,6
NA1_5487914111,38,Kassadin,200,MIDDLE,True,11,1,6
NA1_5487914111,222,Jinx,200,BOTTOM,True,6,2,10
NA1_5487914111,201,Braum,200,UTILITY,True,2,3,17
NA1_5493969006,893,Aurora,100,TOP,True,3,3,3
NA1_5493969006,35,Shaco,100,JUNGLE,True,8,1,3
NA1_5493969006,7,Leblanc,100,MIDDLE,True,6,3,3
NA1_5493969006,51,Caitlyn,100,BOTTOM,True,9,2,2
NA1_5493969006,57,Maokai,100,UTILITY,True,2,1,11
NA1_5493969006,14,Sion,200,TOP,False,3,5,3
NA1_5493969006,104,Graves,200,JUNGLE,False,5,3,2
NA1_5493969006,90,Malzahar,200,MIDDLE,False,1,5,1
NA1_5493969006,110,Varus,200,BOTTOM,False,1,9,2
NA1_5493969006,40,Janna,200,UTILITY,False,0,6,5
NA1_5506613204,67,Vayne,100,TOP,True,9,5,4
NA1_5506613204,76,Nidalee,100,JUNGLE,True,15,1,7
NA1_5506613204,238,Zed,100,MIDDLE,True,6,3,4
NA1_5506613204,101,Xerath,100,BOTTOM,True,3,4,9
NA1_5506613204,43,Karma,100,UTILITY,True,4,3,15
NA1_5506613204,777,Yone,200,TOP,False,1,8,3
NA1_5506613204,246,Qiyana,200,JUNGLE,False,9,7,2
NA1_5506613204,134,Syndra,200,MIDDLE,False,1,7,2
NA1_5506613204,901,Smolder,200,BOTTOM,False,4,5,3
NA1_5506613204,412,Thresh,200,UTILITY,False,1,10,7
NA1_5501414944,24,Jax,100,TOP,True,5,5,7
NA1_5501414944,64,LeeSin,100,JUNGLE,True,12,4,15
NA1_5501414944,134,Syndra,100,MIDDLE,True,5,8,5
NA1_5501414944,910,Hwei,100,BOTTOM,True,8,5,11
NA1_5501414944,48,Trundle,100,UTILITY,True,3,4,17
NA1_5501414944,777,Yone,200,TOP,False,6,8,5
NA1_5501414944,245,Ekko,200,JUNGLE,False,7,9,3
NA1_5501414944,103,Ahri,200,MIDDLE,False,10,3,6
NA1_5501414944,498,Xayah,200,BOTTOM,False,3,6,6
NA1_5501414944,201,Braum,200,UTILITY,False,0,7,14
NA1_5496765569,887,Gwen,100,TOP,True,2,6,7
NA1_5496765569,104,Graves,100,JUNGLE,True,13,2,2
NA1_5496765569,10,Kayle,100,MIDDLE,True,3,5,11
NA1_5496765569,222,Jinx,100,BOTTOM,True,11,4,9
NA1_5496765569,43,Karma,100,UTILITY,True,0,3,22
NA1_5496765569,164,Camille,200,TOP,False,8,5,1
NA1_5496765569,20,Nunu,200,JUNGLE,False,1,5,9
NA1_5496765569,80,Pantheon,200,MIDDLE,False,6,6,5
NA1_5496765569,221,Zeri,200,BOTTOM,False,4,6,3
NA1_5496765569,432,Bard,200,UTILITY,False,1,7,7
NA1_5499424203,31,Chogath,100,TOP,False,3,6,1
NA1_5499424203,904,Zaahen,100,JUNGLE,False,6,8,6
NA1_5499424203,154,Zac,100,MIDDLE,False,3,7,2
NA1_5499424203,235,Senna,100,BOTTOM,False,4,6,5
NA1_5499424203,412,Thresh,100,UTILITY,False,1,8,13
NA1_5499424203,127,Lissandra,200,TOP,True,3,4,7
NA1_5499424203,427,Ivern,200,JUNGLE,True,3,2,21
NA1_5499424203,8,Vladimir,200,MIDDLE,True,6,3,12
NA1_5499424203,498,Xayah,200,BOTTOM,True,21,4,6
NA1_5499424203,16,Soraka,200,UTILITY,True,2,4,26
NA1_5492644847,516,Ornn,100,TOP,False,1,7,2
NA1_5492644847,20,Nunu,100,JUNGLE,False,4,6,6
NA1_5492644847,115,Ziggs,100,MIDDLE,False,3,4,4
NA1_5492644847,222,Jinx,100,BOTTOM,False,3,5,2
NA1_5492644847,147,Seraphine,100,UTILITY,False,1,5,5
NA1_5492644847,799,Ambessa,200,TOP,True,6,1,5
NA1_5492644847,11,MasterYi,200,JUNGLE,True,13,3,6
NA1_5492644847,517,Sylas,200,MIDDLE,True,4,4,9
NA1_5492644847,901,Smolder,200,BOTTOM,True,3,2,8
NA1_5492644847,16,Soraka,200,UTILITY,True,1,2,16
NA1_5503330771,114,Fiora,100,TOP,False,1,13,1
NA1_5503330771,143,Zyra,100,JUNGLE,False,6,6,5
NA1_5503330771,246,Qiyana,100,MIDDLE,False,3,8,2
NA1_5503330771,222,Jinx,100,BOTTOM,False,9,4,4
NA1_5503330771,350,Yuumi,100,UTILITY,False,1,4,11
NA1_5503330771,126,Jayce,200,TOP,True,13,4,6
NA1_5503330771,203,Kindred,200,JUNGLE,True,7,5,6
NA1_5503330771,103,Ahri,200,MIDDLE,True,10,4,10
NA1_5503330771,115,Ziggs,200,BOTTOM,True,5,2,5
NA1_5503330771,16,Soraka,200,UTILITY,True,0,5,19
NA1_5485293284,887,Gwen,100,TOP,False,10,12,3
NA1_5485293284,104,Graves,100,JUNGLE,False,9,9,12
NA1_5485293284,41,Gangplank,100,MIDDLE,False,14,10,12
NA1_5485293284,222,Jinx,100,BOTTOM,False,0,8,14
NA1_5485293284,113,Sejuani,100,UTILITY,False,9,7,20
NA1_5485293284,54,Malphite,200,TOP,True,6,10,14
NA1_5485293284,20,Nunu,200,JUNGLE,True,5,9,28
NA1_5485293284,13,Ryze,200,MIDDLE,True,13,9,14
NA1_5485293284,18,Tristana,200,BOTTOM,True,12,7,14
NA1_5485293284,555,Pyke,200,UTILITY,True,10,7,16
NA1_5488453356,62,MonkeyKing,100,TOP,True,11,5,3
NA1_5488453356,35,Shaco,100,JUNGLE,True,6,3,13
NA1_5488453356,800,Mel,100,MIDDLE,True,5,4,8
NA1_5488453356,51,Caitlyn,100,BOTTOM,True,15,3,11
NA1_5488453356,43,Karma,100,UTILITY,True,4,7,23
NA1_5488453356,777,Yone,200,TOP,False,3,9,1
NA1_5488453356,28,Evelynn,200,JUNGLE,False,6,5,5
NA1_5488453356,7,Leblanc,200,MIDDLE,False,6,5,3
NA1_5488453356,360,Samira,200,BOTTOM,False,6,10,3
NA1_5488453356,89,Leona,200,UTILITY,False,0,12,11
NA1_5505202436,24,Jax,100,TOP,False,2,3,1
NA1_5505202436,17,Teemo,100,JUNGLE,False,4,5,3
NA1_5505202436,133,Quinn,100,MIDDLE,False,3,10,1
NA1_5505202436,161,Velkoz,100,BOTTOM,False,1,5,0
NA1_5505202436,43,Karma,100,UTILITY,False,0,3,1
NA1_5505202436,81,Ezreal,200,TOP,True,5,7,2
NA1_5505202436,60,Elise,200,JUNGLE,True,9,2,5
NA1_5505202436,38,Kassadin,200,MIDDLE,True,5,1,4
NA1_5505202436,800,Mel,200,BOTTOM,True,7,0,6
NA1_5505202436,267,Nami,200,UTILITY,True,0,0,12
NA1_5506248675,86,Garen,100,TOP,False,4,7,1
NA1_5506248675,120,Hecarim,100,JUNGLE,False,1,7,2
NA1_5506248675,777,Yone,100,MIDDLE,False,0,2,1
NA1_5506248675,50,Swain,100,BOTTOM,False,1,5,0
NA1_5506248675,432,Bard,100,UTILITY,False,1,4,3
NA1_5506248675,5,XinZhao,200,TOP,True,4,2,2
NA1_5506248675,76,Nidalee,200,JUNGLE,True,13,2,6
NA1_5506248675,1,Annie,200,MIDDLE,True,2,1,5
NA1_5506248675,18,Tristana,200,BOTTOM,True,4,1,9
NA1_5506248675,43,Karma,200,UTILITY,True,2,1,16
NA1_5513319138,82,Mordekaiser,100,TOP,True,10,5,1
NA1_5513319138,254,Vi,100,JUNGLE,True,4,3,5
NA1_5513319138,127,Lissandra,100,MIDDLE,True,6,3,6
NA1_5513319138,222,Jinx,100,BOTTOM,True,8,1,1
NA1_5513319138,267,Nami,100,UTILITY,True,0,3,10
NA1_5513319138,238,Zed,200,TOP,False,2,8,4
NA1_5513319138,104,Graves,200,JUNGLE,False,3,3,6
NA1_5513319138,61,Orianna,200,MIDDLE,False,3,10,7
NA1_5513319138,236,Lucian,200,BOTTOM,False,7,5,3
NA1_5513319138,350,Yuumi,200,UTILITY,False,0,2,11
NA1_5485707705,92,Riven,100,TOP,True,10,8,3
NA1_5485707705,60,Elise,100,JUNGLE,True,13,0,10
NA1_5485707705,105,Fizz,100,MIDDLE,True,6,5,10
NA1_5485707705,147,Seraphine,100,BOTTOM,True,4,2,13
NA1_5485707705,99,Lux,100,UTILITY,True,4,1,18
NA1_5485707705,150,Gnar,200,TOP,False,5,7,3
NA1_5485707705,141,Kayn,200,JUNGLE,False,5,5,1
NA1_5485707705,131,Diana,200,MIDDLE,False,1,9,6
NA1_5485707705,901,Smolder,200,BOTTOM,False,4,9,2
NA1_5485707705,267,Nami,200,UTILITY,False,1,7,6
NA1_5488605446,75,Nasus,100,TOP,True,11,5,14
NA1_5488605446,799,Ambessa,100,JUNGLE,True,5,4,5
NA1_5488605446,92,Riven,100,MIDDLE,True,13,6,5
NA1_5488605446,115,Ziggs,100,BOTTOM,True,8,9,10
NA1_5488605446,432,Bard,100,UTILITY,True,3,7,19
NA1_5488605446,67,Vayne,200,TOP,False,1,12,3
NA1_5488605446,904,Zaahen,200,JUNGLE,False,3,6,13
NA1_5488605446,38,Kassadin,200,MIDDLE,False,15,12,2
NA1_5488605446,145,Kaisa,200,BOTTOM,False,9,6,9
NA1_5488605446,201,Braum,200,UTILITY,False,3,4,19
NA1_5505443808,421,RekSai,100,TOP,True,7,5,5
NA1_5505443808,517,Sylas,100,JUNGLE,True,8,4,9
NA1_5505443808,910,Hwei,100,MIDDLE,True,7,2,11
NA1_5505443808,523,Aphelios,100,BOTTOM,True,5,5,9
NA1_5505443808,44,Taric,100,UTILITY,True,3,8,13
NA1_5505443808,31,Chogath,200,TOP,False,2,10,8
NA1_5505443808,24,Jax,200,JUNGLE,False,5,6,9
NA1_5505443808,112,Viktor,200,MIDDLE,False,6,6,7
NA1_5505443808,157,Yasuo,200,BOTTOM,False,10,5,8
NA1_5505443808,267,Nami,200,UTILITY,False,1,3,18
NA1_5497636539,126,Jayce,100,TOP,True,9,2,11
NA1_5497636539,24,Jax,100,JUNGLE,True,12,6,11
NA1_5497636539,887,Gwen,100,MIDDLE,True,8,5,7
NA1_5497636539,910,Hwei,100,BOTTOM,True,6,5,16
NA1_5497636539,26,Zilean,100,UTILITY,True,0,4,28
NA1_5497636539,150,Gnar,200,TOP,False,4,7,5
NA1_5497636539,33,Rammus,200,JUNGLE,False,3,4,8
NA1_5497636539,163,Taliyah,200,MIDDLE,False,7,8,6
NA1_5497636539,222,Jinx,200,BOTTOM,False,6,11,1
NA1_5497636539,37,Sona,200,UTILITY,False,2,5,15
NA1_5519432446,887,Gwen,100,TOP,False,8,5,4
NA1_5519432446,154,Zac,100,JUNGLE,False,1,10,10
NA1_5519432446,134,Syndra,100,MIDDLE,False,6,10,3
NA1_5519432446,360,Samira,100,BOTTOM,False,10,11,4
NA1_5519432446,111,Nautilus,100,UTILITY,False,1,10,12
NA1_5519432446,86,Garen,200,TOP,True,4,5,12
NA1_5519432446,64,LeeSin,200,JUNGLE,True,22,3,16
NA1_5519432446,50,Swain,200,MIDDLE,True,9,3,17
NA1_5519432446,81,Ezreal,200,BOTTOM,True,3,7,9
NA1_5519432446,518,Neeko,200,UTILITY,True,8,8,22
NA1_5487875640,23,Tryndamere,100,TOP,True,6,5,9
NA1_5487875640,245,Ekko,100,JUNGLE,True,13,6,6
NA1_5487875640,3,Galio,100,MIDDLE,True,11,7,17
NA1_5487875640,42,Corki,100,BOTTOM,True,9,7,15
NA1_5487875640,111,Nautilus,100,UTILITY,True,5,6,25
NA1_5487875640,516,Ornn,200,TOP,False,2,5,5
NA1_5487875640,517,Sylas,200,JUNGLE,False,10,10,8
NA1_5487875640,91,Talon,200,MIDDLE,False,7,6,7
NA1_5487875640,222,Jinx,200,BOTTOM,False,11,12,10
NA1_5487875640,201,Braum,200,UTILITY,False,1,11,19
NA1_5499348868,240,Kled,100,TOP,False,2,9,8
NA1_5499348868,904,Zaahen,100,JUNGLE,False,1,7,8
NA1_5499348868,800,Mel,100,MIDDLE,False,8,6,4
NA1_5499348868,119,Draven,100,BOTTOM,False,9,11,6
NA1_5499348868,497,Rakan,100,UTILITY,False,3,12,14
NA1_5499348868,31,Chogath,200,TOP,True,14,1,10
NA1_5499348868,113,Sejuani,200,JUNGLE,True,2,3,29
NA1_5499348868,105,Fizz,200,MIDDLE,True,10,3,13
NA1_5499348868,81,Ezreal,200,BOTTOM,True,14,7,18
NA1_5499348868,43,Karma,200,UTILITY,True,5,9,26
NA1_5506430902,799,Ambessa,100,TOP,False,1,6,0
NA1_5506430902,233,Briar,100,JUNGLE,False,4,3,1
NA1_5506430902,101,Xerath,100,MIDDLE,False,0,6,2
NA1_5506430902,15,Sivir,100,BOTTOM,False,0,2,0
NA1_5506430902,497,Rakan,100,UTILITY,False,1,2,2
NA1_5506430902,39,Irelia,200,TOP,True,4,1,2
NA1_5506430902,517,Sylas,200,JUNGLE,True,3,2,5
NA1_5506430902,157,Yasuo,200,MIDDLE,True,8,2,3
NA1_5506430902,498,Xayah,200,BOTTOM,True,3,0,0
NA1_5506430902,111,Nautilus,200,UTILITY,True,1,1,7
NA1_5512851176,27,Singed,100,TOP,False,2,5,2
NA1_5512851176,80,Pantheon,100,JUNGLE,False,11,5,8
NA1_5512851176,134,Syndra,100,MIDDLE,False,4,7,0
NA1_5512851176,901,Smolder,100,BOTTOM,False,3,6,5
NA1_5512851176,89,Leona,100,UTILITY,False,0,9,10
NA1_5512851176,150,Gnar,200,TOP,True,4,0,5
NA1_5512851176,35,Shaco,200,JUNGLE,True,8,1,12
NA1_5512851176,910,Hwei,200,MIDDLE,True,5,5,3
NA1_5512851176,81,Ezreal,200,BOTTOM,True,12,6,10
NA1_5512851176,1,Annie,200,UTILITY,True,3,8,17
NA1_5502110936,777,Yone,100,TOP,False,1,4,3
NA1_5502110936,20,Nunu,100,JUNGLE,False,6,8,4
NA1_5502110936,85,Kennen,100,MIDDLE,False,6,6,3
NA1_5502110936,4,TwistedFate,100,BOTTOM,False,5,11,3
NA1_5502110936,22,Ashe,100,UTILITY,False,1,14,6
NA1_5502110936,126,Jayce,200,TOP,True,5,4,5
NA1_5502110936,36,DrMundo,200,JUNGLE,True,9,1,14
NA1_5502110936,84,Akali,200,MIDDLE,True,5,6,5
NA1_5502110936,804,Yunara,200,BOTTOM,True,21,3,13
NA1_5502110936,267,Nami,200,UTILITY,True,2,5,30
NA1_5488255370,904,Zaahen,100,TOP,False,1,8,1
NA1_5488255370,91,Talon,100,JUNGLE,False,0,4,2
NA1_5488255370,517,Sylas,100,MIDDLE,False,0,11,0
NA1_5488255370,901,Smolder,100,BOTTOM,False,4,5,3
NA1_5488255370,111,Nautilus,100,UTILITY,False,3,3,3
NA1_5488255370,27,Singed,200,TOP,True,7,2,5
NA1_5488255370,121,Khazix,200,JUNGLE,True,9,0,7
NA1_5488255370,38,Kassadin,200,MIDDLE,True,11,0,4
NA1_5488255370,51,Caitlyn,200,BOTTOM,True,4,2,2
NA1_5488255370,117,Lulu,200,UTILITY,True,0,5,12
NA1_5500121115,58,Renekton,100,TOP,False,6,5,0
NA1_5500121115,799,Ambessa,100,JUNGLE,False,0,6,8
NA1_5500121115,161,Velkoz,100,MIDDLE,False,3,9,5
NA1_5500121115,67,Vayne,100,BOTTOM,False,6,9,2
NA1_5500121115,432,Bard,100,UTILITY,False,2,2,11
NA1_5500121115,516,Ornn,200,TOP,True,5,4,6
NA1_5500121115,24,Jax,200,JUNGLE,True,6,4,9
NA1_5500121115,238,Zed,200,MIDDLE,True,13,3,8
NA1_5500121115,235,Senna,200,BOTTOM,True,5,2,13
NA1_5500121115,57,Maokai,200,UTILITY,True,2,4,12
NA1_5512884096,799,Ambessa,100,TOP,False,3,8,1
NA1_5512884096,104,Graves,100,JUNGLE,False,10,6,7
NA1_5512884096,103,Ahri,100,MIDDLE,False,4,2,6
NA1_5512884096,145,Kaisa,100,BOTTOM,False,4,11,6
NA1_5512884096,267,Nami,100,UTILITY,False,0,8,11
NA1_5512884096,34,Anivia,200,TOP,True,6,4,12
NA1_5512884096,62,MonkeyKing,200,JUNGLE,True,9,4,13
NA1_5512884096,101,Xerath,200,MIDDLE,True,5,4,8
NA1_5512884096,96,KogMaw,200,BOTTOM,True,14,7,4
NA1_5512884096,888,Renata,200,UTILITY,True,1,2,19
NA1_5492178857,516,Ornn,100,TOP,True,0,2,13
NA1_5492178857,421,RekSai,100,JUNGLE,True,20,3,7
NA1_5492178857,4,TwistedFate,100,MIDDLE,True,7,1,16
NA1_5492178857,51,Caitlyn,100,BOTTOM,True,4,2,12
NA1_5492178857,43,Karma,100,UTILITY,True,1,3,19
NA1_5492178857,26,Zilean,200,TOP,False,1,6,5
NA1_5492178857,102,Shyvana,200,JUNGLE,False,6,5,3
NA1_5492178857,157,Yasuo,200,MIDDLE,False,1,10,2
NA1_5492178857,115,Ziggs,200,BOTTOM,False,2,6,5
NA1_5492178857,111,Nautilus,200,UTILITY,False,1,5,5
NA1_5473667081,78,Poppy,100,TOP,True,4,1,1
NA1_5473667081,59,JarvanIV,100,JUNGLE,True,8,0,8
NA1_5473667081,777,Yone,100,MIDDLE,True,6,3,5
NA1_5473667081,804,Yunara,100,BOTTOM,True,12,2,3
NA1_5473667081,40,Janna,100,UTILITY,True,1,2,14
NA1_5473667081,799,Ambessa,200,TOP,False,2,5,0
NA1_5473667081,154,Zac,200,JUNGLE,False,2,5,0
NA1_5473667081,136,AurelionSol,200,MIDDLE,False,0,6,1
NA1_5473667081,222,Jinx,200,BOTTOM,False,2,9,2
NA1_5473667081,117,Lulu,200,UTILITY,False,2,6,5
NA1_5488332872,904,Zaahen,100,TOP,False,2,4,1
NA1_5488332872,54,Malphite,100,JUNGLE,False,2,3,4
NA1_5488332872,8,Vladimir,100,MIDDLE,False,2,0,5
NA1_5488332872,901,Smolder,100,BOTTOM,False,5,4,2
NA1_5488332872,267,Nami,100,UTILITY,False,2,9,5
NA1_5488332872,897,KSante,200,TOP,True,4,0,2
NA1_5488332872,121,Khazix,200,JUNGLE,True,4,3,3
NA1_5488332872,38,Kassadin,200,MIDDLE,True,2,2,1
NA1_5488332872,145,Kaisa,200,BOTTOM,True,6,3,3
NA1_5488332872,517,Sylas,200,UTILITY,True,4,5,7
NA1_5495414053,67,Vayne,100,TOP,True,12,6,6
NA1_5495414053,126,Jayce,100,JUNGLE,True,5,4,12
NA1_5495414053,112,Viktor,100,MIDDLE,True,8,1,15
NA1_5495414053,222,Jinx,100,BOTTOM,True,5,7,7
NA1_5495414053,412,Thresh,100,UTILITY,True,2,5,14
NA1_5495414053,142,Zoe,200,TOP,False,10,11,3
NA1_5495414053,154,Zac,200,JUNGLE,False,2,3,7
NA1_5495414053,36,DrMundo,200,MIDDLE,False,3,8,1
NA1_5495414053,804,Yunara,200,BOTTOM,False,8,4,1
NA1_5495414053,267,Nami,200,UTILITY,False,0,6,14
NA1_5491332111,27,Singed,100,TOP,True,0,0,5
NA1_5491332111,20,Nunu,100,JUNGLE,True,2,4,8
NA1_5491332111,154,Zac,100,MIDDLE,True,3,4,0
NA1_5491332111,18,Tristana,100,BOTTOM,True,14,1,1
NA1_5491332111,350,Yuumi,100,UTILITY,True,0,1,15
NA1_5491332111,98,Shen,200,TOP,False,0,4,7
NA1_5491332111,904,Zaahen,200,JUNGLE,False,5,3,2
NA1_5491332111,142,Zoe,200,MIDDLE,False,3,4,6
NA1_5491332111,145,Kaisa,200,BOTTOM,False,1,7,2
NA1_5491332111,555,Pyke,200,UTILITY,False,1,1,7
NA1_5487682563,24,Jax,100,TOP,True,3,3,5
NA1_5487682563,107,Rengar,100,JUNGLE,True,4,1,7
NA1_5487682563,238,Zed,100,MIDDLE,True,12,2,4
NA1_5487682563,523,Aphelios,100,BOTTOM,True,9,1,5
NA1_5487682563,267,Nami,100,UTILITY,True,0,1,14
NA1_5487682563,106,Volibear,200,TOP,False,1,7,4
NA1_5487682563,234,Viego,200,JUNGLE,False,2,5,1
NA1_5487682563,950,Naafiri,200,MIDDLE,False,1,8,1
NA1_5487682563,145,Kaisa,200,BOTTOM,False,3,4,0
NA1_5487682563,117,Lulu,200,UTILITY,False,0,4,3
NA1_5495145292,110,Varus,100,TOP,False,1,7,7
NA1_5495145292,64,LeeSin,100,JUNGLE,False,14,8,3
NA1_5495145292,516,Ornn,100,MIDDLE,False,1,6,13
NA1_5495145292,51,Caitlyn,100,BOTTOM,False,13,8,8
NA1_5495145292,518,Neeko,100,UTILITY,False,2,7,19
NA1_5495145292,10,Kayle,200,TOP,True,6,3,15
NA1_5495145292,104,Graves,200,JUNGLE,True,14,7,14
NA1_5495145292,777,Yone,200,MIDDLE,True,5,9,5
NA1_5495145292,50,Swain,200,BOTTOM,True,10,8,15
NA1_5495145292,43,Karma,200,UTILITY,True,1,4,28
NA1_5489256632,86,Garen,100,TOP,False,2,12,2
NA1_5489256632,19,Warwick,100,JUNGLE,False,8,9,5
NA1_5489256632,154,Zac,100,MIDDLE,False,3,4,6
NA1_5489256632,901,Smolder,100,BOTTOM,False,4,9,5
NA1_5489256632,117,Lulu,100,UTILITY,False,1,7,9
NA1_5489256632,122,Darius,200,TOP,True,16,4,3
NA1_5489256632,30,Karthus,200,JUNGLE,True,7,2,13
NA1_5489256632,234,Viego,200,MIDDLE,True,6,5,2
NA1_5489256632,804,Yunara,200,BOTTOM,True,10,3,11
NA1_5489256632,267,Nami,200,UTILITY,True,2,4,20
NA1_5493119253,14,Sion,100,TOP,True,10,2,14
NA1_5493119253,59,JarvanIV,100,JUNGLE,True,17,2,16
NA1_5493119253,246,Qiyana,100,MIDDLE,True,16,12,8
NA1_5493119253,147,Seraphine,100,BOTTOM,True,7,7,15
NA1_5493119253,25,Morgana,100,UTILITY,True,2,7,21
NA1_5493119253,67,Vayne,200,TOP,False,5,14,6
NA1_5493119253,35,Shaco,200,JUNGLE,False,2,6,11
NA1_5493119253,84,Akali,200,MIDDLE,False,13,10,6
NA1_5493119253,42,Corki,200,BOTTOM,False,7,10,6
NA1_5493119253,26,Zilean,200,UTILITY,False,2,12,17
NA1_5519378763,266,Aatrox,100,TOP,True,0,2,0
NA1_5519378763,102,Shyvana,100,JUNGLE,True,2,1,3
NA1_5519378763,127,Lissandra,100,MIDDLE,True,0,0,2
NA1_5519378763,119,Draven,100,BOTTOM,True,9,1,0
NA1_5519378763,412,Thresh,100,UTILITY,True,0,1,9
NA1_5519378763,34,Anivia,200,TOP,False,0,1,2
NA1_5519378763,35,Shaco,200,JUNGLE,False,3,2,0
NA1_5519378763,157,Yasuo,200,MIDDLE,False,1,1,0
NA1_5519378763,81,Ezreal,200,BOTTOM,False,0,4,0
NA1_5519378763,432,Bard,200,UTILITY,False,1,3,1
NA1_5503894178,84,Akali,100,TOP,True,6,1,1
NA1_5503894178,104,Graves,100,JUNGLE,True,8,1,5
NA1_5503894178,105,Fizz,100,MIDDLE,True,10,1,2
NA1_5503894178,96,KogMaw,100,BOTTOM,True,2,4,9
NA1_5503894178,117,Lulu,100,UTILITY,True,1,1,6
NA1_5503894178,126,Jayce,200,TOP,False,1,7,0
NA1_5503894178,143,Zyra,200,JUNGLE,False,1,4,2
NA1_5503894178,893,Aurora,200,MIDDLE,False,3,4,1
NA1_5503894178,804,Yunara,200,BOTTOM,False,1,6,2
NA1_5503894178,37,Sona,200,UTILITY,False,2,6,2
NA1_5487934647,6,Urgot,100,TOP,False,3,6,4
NA1_5487934647,59,JarvanIV,100,JUNGLE,False,4,10,4
NA1_5487934647,8,Vladimir,100,MIDDLE,False,0,7,2
NA1_5487934647,523,Aphelios,100,BOTTOM,False,3,10,3
NA1_5487934647,267,Nami,100,UTILITY,False,3,7,4
NA1_5487934647,36,DrMundo,200,TOP,True,3,5,4
NA1_5487934647,254,Vi,200,JUNGLE,True,12,1,9
NA1_5487934647,38,Kassadin,200,MIDDLE,True,14,4,6
NA1_5487934647,147,Seraphine,200,BOTTOM,True,4,2,14
NA1_5487934647,518,Neeko,200,UTILITY,True,7,1,19
NA1_5511458833,150,Gnar,100,TOP,False,2,7,5
NA1_5511458833,76,Nidalee,100,JUNGLE,False,16,4,4
NA1_5511458833,238,Zed,100,MIDDLE,False,4,10,8
NA1_5511458833,42,Corki,100,BOTTOM,False,1,8,7
NA1_5511458833,267,Nami,100,UTILITY,False,1,8,11
NA1_5511458833,80,Pantheon,200,TOP,True,11,7,5
NA1_5511458833,59,JarvanIV,200,JUNGLE,True,9,4,18
NA1_5511458833,112,Viktor,200,MIDDLE,True,8,3,11
NA1_5511458833,221,Zeri,200,BOTTOM,True,6,6,13
NA1_5511458833,117,Lulu,200,UTILITY,True,3,4,22
NA1_5501438615,799,Ambessa,100,TOP,True,4,2,6
NA1_5501438615,141,Kayn,100,JUNGLE,True,10,1,4
NA1_5501438615,910,Hwei,100,MIDDLE,True,5,1,5
NA1_5501438615,18,Tristana,100,BOTTOM,True,7,2,5
NA1_5501438615,555,Pyke,100,UTILITY,True,4,1,14
NA1_5501438615,904,Zaahen,200,TOP,False,1,7,1
NA1_5501438615,887,Gwen,200,JUNGLE,False,3,5,2
NA1_5501438615,157,Yasuo,200,MIDDLE,False,1,6,0
